POLICY_ID,PREMIUM,AGENT_NAME
POLICY-0618eca0-23d3-4bcc-a680-6193ee29e772,10061.03,Dr. Antonio Turner MD
POLICY-06205553-7e50-47a3-ab49-a52fc5291dcd,18878.88,Gavin Caldwell
POLICY-062242a5-7984-4f44-88c0-58d04bbbcf9b,2438.79,Billy Moreno
POLICY-062e3540-3cfc-48e8-bdb5-922d48a7fb68,5952.6,Debra Dawson
POLICY-062eefb3-d89e-4703-a03a-e67a26e8c1c5,7012.18,Dustin Carter
POLICY-0630ada4-a0d4-4a55-88bb-741c096a55f9,6176.26,Chelsey Horne
POLICY-0635bc76-e3c5-4c94-a29b-12a3f38f2238,8299.86,Rachel Lee
POLICY-063c21f7-ba31-42d4-8730-25b5940a2bbe,3784.07,Barbara Ward
POLICY-063f0dcf-5e30-4bac-953f-d240d882b34e,19798.62,Heather Young
POLICY-0649f23b-248b-4265-9712-4b627b82f750,1842.87,Lauren Harding
POLICY-06540d8a-51d8-40f7-943e-0fcdee511997,4112.84,Brian Wilson
POLICY-065d5ab1-d7d7-42f5-8c38-bb5c3cdd3747,6126.81,Paul Kim
POLICY-06618b81-ca55-45dc-a26f-a49966999e8f,2551.73,William Carroll
POLICY-066a975b-3cf3-47af-a9e0-9b933a5336b3,3956.9,Gregory Johnson
POLICY-066fd537-31f5-489c-b1a2-8d31c08c3771,4682.78,William Jordan
POLICY-0670f5e7-0391-4521-b8a7-fbbcb76337d3,7507.36,John Greene
POLICY-067ab216-ac52-4c6d-a018-afe044df1366,4821.51,Travis Roth
POLICY-06885023-f850-4018-80ca-deab64bc17fd,3921.51,Jesse Hamilton
POLICY-0689cc95-e317-4b01-98f7-14913dc601bf,12104.36,Robert Fernandez
POLICY-068be1b4-dcfa-47cf-965b-a03f2c411c7c,2342.09,Henry Oconnell
POLICY-06954aa3-870f-4f50-9015-2a89ca23f113,18936.99,Justin Boyd
POLICY-06977913-916c-4f9e-b89f-8072f29e2488,4350.27,John Wright
POLICY-06aca821-a274-4777-b439-055eacf1ff4e,5120.78,Thomas Johnson
POLICY-06afde5f-0b44-4c9f-a100-62dcacf5fb53,5783.15,Daniel Phillips
POLICY-06b4511e-5025-46e5-8def-197b6da0b488,5624.53,April Mullins
POLICY-06bff1b7-8d8a-446c-9635-22bcde594923,3218.93,Amy Gonzalez
POLICY-06c11442-0461-4050-99b1-54102f7401df,2417.44,Wayne Robertson
POLICY-06c3ab14-f50d-4725-873d-9cafb5bddba3,1792.43,Matthew Coleman
POLICY-06cb6e69-fdef-4b19-8615-d07d46211fc4,5633.26,Kristi Anderson
POLICY-06cd0f21-1de8-4dfc-bf31-b9295537c149,5989.07,Raymond Wolf
POLICY-06e967c6-3cd7-4372-a500-78a7a0a5efcd,2648.07,Martha Kaufman
POLICY-06ed3c16-1884-41ac-ad58-f58eeed753a7,12898.18,Peter Rhodes
POLICY-06f5fa94-bfae-4cbe-9e8b-b3eb35dcbca0,1040.67,Robert Fernandez
POLICY-06f93d67-0f13-4420-a014-c22049709b15,12032.01,Martin Curry
POLICY-06fbf32e-f8fd-4749-9de8-fcaa02b00825,2016.01,Yvonne Luna
POLICY-0701e5ce-1c18-43bf-a1a5-9f078ef2c192,3700.52,Paul Spencer
POLICY-07047d64-fd26-4bd2-a5b4-11e59a4fc5ff,10064.47,Sarah Flowers
POLICY-070b1994-e692-43ed-8f77-31d6eea7b825,11887.53,Sheila Rodriguez
POLICY-070e3d34-0fe5-4353-9522-43502ae66b15,2069.75,William Jordan
POLICY-070f041c-0e34-423c-9441-78e6bf332581,6413.72,Pamela Johnson
POLICY-07195cf3-e6b1-40c7-8e39-4a2479e80796,3786.84,Rachel Wright
POLICY-071fe38f-7f70-478f-bed3-cb298b8eac8b,6868.14,Chad Washington
POLICY-072341e9-9637-4d6c-9e8d-179a8d116c53,3904.85,Joshua Gonzalez
POLICY-0729418d-3d77-4928-9d2e-5936121a52f9,1844.56,Wayne Robertson
POLICY-07363c0a-61db-47e5-a01f-55ffdde1e564,7831.21,Gwendolyn Blanchard
POLICY-073c1368-2af5-47ce-8575-984e7876b001,856.66,Loretta Phillips
POLICY-073f96a9-ea04-4fb3-931d-3aa233e48775,2626.02,John Greene
POLICY-0741cf69-5751-4c05-b67a-a10618ca67d5,6334.97,Tina Coleman
POLICY-074d4dc2-dac4-47d4-80fe-5c1cf7d4a4dd,4895.15,Chelsey Horne
POLICY-07562671-85ef-48a9-a29b-301bfee57fbd,2300,Melanie Hardy
POLICY-075e41e5-6bb4-4b9b-9e76-a28e5f53093d,7375.27,Michelle Garcia
POLICY-075f5bb1-6d4e-4c43-8d99-dd15e852a1ea,14616.53,Debra Dawson
POLICY-076020bd-2135-4886-8119-a4256f5c5b75,3663.91,Chelsey Horne
POLICY-07642659-3df0-4f17-ab32-6d96415cc64c,2187.08,Reginald Clark
POLICY-076b2ad6-6222-4606-b303-f56bd32f935c,4953.97,David Novak
POLICY-076e3de7-9125-4e75-9cbb-ad39fb8bbdd7,4486.56,Jessica Adams
POLICY-07713d03-a2c4-45e4-8914-ace1903b1fc3,3323.08,Jerry Joseph
POLICY-077d8925-ab55-494b-8cbc-53d722c41c64,18066.28,Loretta Phillips
POLICY-0781476f-f4de-4804-a2bf-847d8ad644c5,18658.31,Reginald Clark
POLICY-078650d6-655e-4793-a6d9-7beb4b5c2f27,7996.11,Erica Davis MD
POLICY-0791bd65-5a79-4722-99b3-f379a6385801,2634.18,Lori Harrison
POLICY-079a0926-291f-4900-ab2c-5b4b0d672c3e,5348.3,Kevin Harvey
POLICY-079e96e6-e1dd-4827-9f12-66a707463edb,3417.01,Justin Boyd
POLICY-07a05cf9-65bd-4400-b3cd-5874655b393b,6056.15,Barbara Jones
POLICY-07a40b44-30d2-4084-a498-27ef5e6e39b9,19503.93,Deanna Maldonado
POLICY-07ab086a-ad84-4baf-aa39-5a0124367889,14215.91,Dana Proctor
POLICY-07ab37a7-dbd1-4c85-b0d2-4e4a18020117,7454.67,Justin Boyd
POLICY-07b813e3-88f2-4998-9bdb-29da74cff1ca,8807.77,Barbara Casey
POLICY-07cf95ec-65a1-4918-a519-4be5a782ab9d,3450.77,John Sanders
POLICY-07dd526a-0691-4185-aeb8-acee4d867071,9679.99,Jesse Hamilton
POLICY-07e019a8-5162-48c0-b939-12310b3cd56a,13049.54,Jason Parker
POLICY-07e8a4e8-37c8-41e0-a7b0-c08e9424d840,3398.09,Michael Campbell
POLICY-07ebc0f6-d7a5-4ccc-9fde-aeb5f0e7ba6e,13523,Marissa Jimenez
POLICY-07f13a23-8613-40a5-b553-2dd277675a39,14901.13,Debra Dawson
POLICY-07f4f1ff-67d4-4d22-92e0-8b0af092794f,14841.35,Christopher Thomas
POLICY-07f962a9-4b00-4988-aae0-52a63a9674c7,1285.9,Timothy Martinez
POLICY-08007bb9-c200-4096-ad5e-1aeb7ecc9275,4779.65,Sherry Manning
POLICY-080cde72-813f-49c5-b932-0b89fd4f1032,17926.78,Cheryl Benjamin
POLICY-080dc0da-0e85-4277-a09b-6bc543ae8eec,8593.24,Martha Kaufman
POLICY-080f6227-8621-4bff-b4e3-dcb75b4671df,2534.11,Joshua Castro
POLICY-0820b1ec-b5aa-4500-8d7e-c185ac35999e,4990.26,Dorothy Henderson
POLICY-0820bd46-d1bc-444e-95f9-4a0ea6e19768,3685.61,Richard Delacruz
POLICY-0822dbeb-b377-41fa-98eb-0e851ed148e7,2635.03,Anthony Dunn
POLICY-08351010-6d33-45eb-9597-2cdb657c3c53,5408.67,Deanna Gilbert
POLICY-08484b10-23cb-498b-826a-41c92e9aaaef,5544.29,Ashley Riley
POLICY-085267f7-bdc4-46f0-a672-b9a83aa46c31,4374.86,Henry Oconnell
POLICY-085a04a5-7a3a-4bb8-bd28-4d788f3158f7,3526.64,Robert Barrera
POLICY-0862f520-3584-4819-9947-f7e26268ab3f,7435.59,Ashley Nguyen
POLICY-0865f779-700c-4917-b14c-361e726eded0,3020.03,Deanna Maldonado
POLICY-0869be15-cb95-4b5b-ae76-91c55effe5b1,6498.05,Jessica Adams
POLICY-0874d09b-3f92-4677-86a2-07b7ca2a93a6,4020.66,Nancy Williams
POLICY-0876a1e8-6a71-4ef1-b6a2-fd97841c8818,11406.52,Angela Edwards
POLICY-088a1b7a-1e70-46b2-9916-ae840a894838,7649.55,Laura Wheeler
POLICY-088d9797-bc8d-4310-8795-a53063cad834,18791.8,Joshua Castro
POLICY-08964175-961c-43e1-a8b9-e68b00b80abd,17296.63,Danielle Callahan DDS
POLICY-08a365ac-5043-4f58-a18a-08c9d53dd5c3,4336.7,David Velazquez
POLICY-08a4dc08-2123-4e04-881a-7d16a76039b0,5812.27,Paige Wood
POLICY-08b80ae3-b627-474a-bf6c-c18cd79002d4,2552.78,Jessica Becker
POLICY-08ba2688-d385-4511-82fe-5b9adb00bea5,5673.13,Terri Page
POLICY-08ba9543-81d5-4bdf-943c-f86db948dc22,7260.33,Jamie Brennan
POLICY-08bae9fd-14e6-4b66-bf48-2d9da78b4536,1301.9,Paul Spencer
POLICY-08bc7fab-46aa-4572-8666-32776f77ffd8,4361.92,Kristie Knight
POLICY-08bca86c-0530-466d-8e42-038162e45ab2,708.47,Erin Ramos
POLICY-08cb60a9-ebf9-473e-8d69-a070bfcc4eeb,11437.41,Brian Wilson
POLICY-08d13150-c0ef-4b9c-9bc5-5dd9bb35156f,5957.16,Robert Arnold
POLICY-08e679b5-67cb-4f3d-b75d-5ac7bd7b181d,4015.01,Shannon Nguyen
POLICY-08e6b6bd-eeea-49af-bfbf-6207a8c52203,1622.31,William Jordan
POLICY-08e702ea-efb5-480d-83c0-03551c3ef7fb,14947.85,William Reed
POLICY-08f3656d-2ed7-4c06-beb8-4814e5529d61,13066.4,Paige Wood
POLICY-08f9050d-8a79-42fd-a06c-777d0871a086,5385.14,Robin Hammond
POLICY-08f90f41-b941-4dd0-b817-35da24a31a45,5741.59,Rachel Wright
POLICY-08fc6fd7-487d-4d8b-bf69-d81bdd253ce9,1090,Chad Silva
POLICY-08fd0b52-5e80-4699-a157-51b3f9bccc47,6629.69,Martha Kaufman
POLICY-09021da1-2f7a-434a-9eb4-7a808b830795,1635.12,Tammy Cooper
POLICY-0907b726-2dd4-40f6-88b6-2c09047260c5,14386.93,Ryan Cunningham
POLICY-09152bf9-7f10-451c-a6f6-5641376d6aee,19210.51,Richard Delacruz
POLICY-0915c702-52fb-422b-a5d9-c3a7b9bc2dbc,6447.52,Scott Navarro
POLICY-091c1c3a-cd27-4c0d-bcbd-8b6166acb177,4396.69,Lisa Stewart
POLICY-091e8ac5-be30-4dc4-8605-61708b14aa4b,2645.83,Michael Rowland DVM
POLICY-091ec69d-0efa-4c11-908e-1f54451bdefe,7841.55,Jennifer Reynolds
POLICY-092102fe-de90-4e82-88e1-87125ee9f27d,2805.7,Billy Moreno
POLICY-09334823-f44c-4fa4-a2ec-212c8baa09b6,1194.12,Jennifer Mckinney
POLICY-09383d82-693a-4056-90fe-4b20f95792dc,8381.34,Paul Spencer
POLICY-0938e209-9143-4a8e-8ea3-7eb0a065d97a,6048.87,Claudia Copeland
POLICY-093cb664-8898-4581-85b8-9c1346e1c0b9,15716.51,Kathy Gutierrez
POLICY-09488773-92ee-45b1-a212-ee982004f590,4509.53,Crystal Mcgee
POLICY-094e4b2d-428a-4514-a521-88efccb68c9f,6575.41,Charles Ball
POLICY-09551cbe-9385-4b4d-9559-92a5ffddc83e,3477.44,Arthur Martin
POLICY-0955246b-de34-440c-a639-8d9cd98be6ea,7632.36,Robert Dominguez
POLICY-096da130-d5f9-44f3-a370-97dfc181886e,2434.06,Tracey Davidson
POLICY-096fdf5e-f501-4c20-a952-66ff7b5a5581,3837.87,Adam Henry
POLICY-09761410-40f2-4edc-bad5-41f1e53de223,6354.37,Brian Adams
POLICY-09812de8-0f35-4c6d-a7ca-f4e70e4f3468,4552.48,Ethan Walker
POLICY-098344f2-44fb-45c1-b95e-c43b4b8d0103,1659.2,Catherine Williams
POLICY-098d8a3f-1758-4e70-b1b6-aaaefef1cd7c,1807.92,William Jordan
POLICY-09947c0b-56ad-4231-a6fa-e9da0cc1d907,3821.12,Michael Martin
POLICY-099a1995-b9ec-4d82-acc3-653b4fa6f4b9,12526.59,Brian Adams
POLICY-099abfe9-22ee-49c5-82d1-25bb52e17d88,6494.16,Joan Adams
POLICY-09a0f94b-7f87-4885-83c4-9629897b98b7,11404.14,Erin Pham
POLICY-09ab61ee-53ae-4769-a1e0-278f1641a1d8,8679.42,Sergio Smith
POLICY-09ab9b00-5a02-40b4-8b25-2a3d87e95b1d,2331.15,Barbara Casey
POLICY-09ad1b13-461e-4f19-8188-d4660ead7085,8830.32,Tara Barrera
POLICY-09af2f3d-b1a4-4016-9076-24d6c7225d60,5879.55,Elizabeth Gonzalez
POLICY-09b31487-a0f6-4359-8837-8fbcff61045c,8846.79,Jessica Garcia
POLICY-09b4c486-69c6-4a3e-8e0a-510bfdb36b4c,9945.01,Cindy Roberts MD
POLICY-09b64eb9-4af9-4f9f-bb59-9d069dc58040,7852.98,Jennifer Reynolds
POLICY-09bb962f-fb0b-4f3a-bb71-23887c88cfb5,1849.07,Tamara Santos
POLICY-09c5df65-79d7-40a1-9ea7-8d7a79a37bc1,7782.3,Paul Kim
POLICY-09c8c2bf-a598-4ca6-92c5-2210e047215d,4322.45,Clarence Williams
POLICY-09c900d0-76e7-4909-801c-9bc62ed658b2,3460.12,James Wall
POLICY-09ce215c-566c-444f-b2d6-f36cb83072b5,2515.45,Lydia Yates
POLICY-09d467a8-e176-4e7a-a442-314da9229e48,19480.2,Holly Peterson
POLICY-09d6ac92-356a-438f-b8c0-ca719d46b6df,4871.76,Christine Andrews
POLICY-09d93352-d79e-4901-a90a-36a40b242709,3111.74,Allison Rodriguez
POLICY-09daeab5-4eff-4bea-9a23-a8fdabbcd995,6178.83,David Anderson
POLICY-09e32d5e-e823-410e-8000-9e05aa4c1b47,12639.12,Stacey Silva
POLICY-09e4f5b0-76dc-493d-a52e-30b9cbc4319b,2262.87,Kimberly Allen
POLICY-09ea6486-5692-46ff-8d1b-eb0e3d4cbedb,7666.65,Holly Ward
POLICY-09ef46fa-0f8b-41f4-8b4e-2e94ebdf1949,1562.63,Michael Rowland DVM
POLICY-09f3f1c2-47b3-4409-988e-b5736cf97315,714.9,Barbara Casey
POLICY-09f9abd8-a99e-4baf-aa0a-9aca363c5bd3,14156.33,Sergio Smith
POLICY-09fc96e8-83c2-490d-8653-01c4a5b7934a,13844.11,Sherry Manning
POLICY-09fccd00-9d74-42ef-9f39-261aa1189b73,8112.92,Megan Ortega
POLICY-09ff0f4f-a04f-4ed3-bc27-faf6ea976524,9316.75,Kenneth Wade
POLICY-0a027876-5e07-440a-8563-73369f9428e0,2284.28,Robert Barrera
POLICY-0a03627e-2685-4a28-867b-1a3d95f2a0f3,4974.65,Jessica Garcia
POLICY-0a0d245d-acaf-4ba0-aa77-b40cc4cfd0ba,16001.36,Cindy Hall
POLICY-0a0f6801-cabb-4861-942e-09bf5ff34e68,4683.67,Peter Rhodes
POLICY-0a171875-0d11-421c-9837-90f1138e1d6f,11265.82,Joan Adams
POLICY-0a1f7fbb-0dd8-4c61-a18e-68f6eb60066a,4359.98,George Compton
POLICY-0a2219d9-90e2-455c-8be3-79a6038d3e24,7412.27,Jessica Robinson
POLICY-0a24ad1d-c215-48a7-97bb-31bd96d9f7b4,2505.19,Vanessa Ray
POLICY-0a25135a-598f-446e-a784-0efaa25a59ce,9344.63,Kristi Anderson
POLICY-0a2f3d09-e237-4967-964c-f91552e43206,2442.88,John Jones
POLICY-0a3285c1-b45c-4273-b002-9db08e2fedad,4193.42,Erin Ramos
POLICY-0a3791e2-823b-45d4-8beb-60c8952c8e18,6980.72,Kathleen Griffith
POLICY-0a3799ae-f048-43a3-8ea9-ef983f988717,9190.15,Sergio Smith
POLICY-0a39db20-32be-493e-bc02-506b8bb3cb7d,1435.6,Gabriel Hancock
POLICY-0a43fe56-17a7-4b62-81a6-eae5a21fc869,1860.88,Joseph Jones
POLICY-0a43ff54-897e-46dc-9b4a-39ac50b75e97,4648.12,Jill Cook
POLICY-0a455781-6cec-4978-bba8-13cade44c881,2854.04,Robert Arnold
POLICY-0a464941-cfa4-494b-83e7-bfb185401ac2,11876.41,Jamie Brennan
POLICY-0a4fe62d-f327-42ed-92c8-a2ada33ccac5,9370.42,John Evans
POLICY-0a537781-a6f1-40c0-b12a-6a5da453a037,4831.94,Angela Adkins
POLICY-0a573a3d-0e0a-400b-92e0-e9ff73b7936e,3533.56,Gregory Johnson
POLICY-0a5dcf7a-1cc6-4009-8578-be62551025ec,4055.74,Jessica Adams
POLICY-0a5ebe4b-7364-4f55-84c1-724fc83dbd9f,2922.23,Barbara Sanders
POLICY-0a6154b8-5230-46b5-b9d1-73936690dbf3,2622.92,Jennifer Travis
POLICY-0a66eb25-42a3-4581-baed-1f8e6f012d8d,8400.94,Dean Newman
POLICY-0a72b48f-025b-4a36-b949-70ce4c4f9610,6909.78,Mary Wagner
POLICY-0a7dfcd5-fe44-437c-87d2-74441e80d02d,1917.32,Luis Lee
POLICY-0a7f05e5-1954-421e-848b-2978d129e98f,13608.52,Caleb Martin
POLICY-0a7f0853-4ecd-46ea-9bde-4a6cf03fc94f,11978.46,Robert Fernandez
POLICY-0a8bd628-d90b-4f9b-96ed-7bcbefb01d7f,14260.38,Michelle Simpson
POLICY-0a8c65ca-fc5f-4e30-8862-ff626e932133,4008.32,Daniel Smith
POLICY-0a9d476b-9397-478d-9294-4df0f51ad222,1210.04,Andrea Trevino
POLICY-0a9ea18a-34a2-4656-9440-7f62a8e1f33b,11291.74,Amy Lane
POLICY-0ab1d21f-3f44-41c7-be0f-d903d3a2688c,4425,Timothy Cole
POLICY-0abb1e5d-477c-4470-a821-2a24ca0f2ea2,9672.11,Robert Williams
POLICY-0abb2fe9-1341-47c7-a658-ae518b656923,972.26,Ricky Sherman
POLICY-0abf1d0e-0f09-45e9-a54b-dbbf457551cc,5049.43,Joseph Butler
POLICY-0ac3d754-a8d8-4c53-8ab4-3390cb514236,6029.1,Jennifer Cervantes
POLICY-0acd87f2-be56-421b-a93b-8e1a715d2305,5341.26,Andrea Trevino
POLICY-0ace370c-4b05-4b93-9d5f-db328cf7f701,9398.07,Joan Adams
POLICY-0ad25659-81cd-4ad0-8128-b61e732410de,5167.37,Daniel Martin
POLICY-0ad62b52-fcac-4c8e-b199-9b9e7127cc04,4462.49,Adam Garcia
POLICY-0ad6b6bc-f8a7-4603-8a9f-762d5da0cd42,13332.51,Carrie Martinez
POLICY-0ade3804-809d-4879-9730-d664b56f7490,13536.36,Mark King
POLICY-0ae71954-1703-4859-9f3d-03522fd5cb93,12471.21,Jessica Becker
POLICY-0ae7a13b-aa0a-478b-8920-e54af550a8a7,2993.12,Cindy Hall
POLICY-0ae85c5b-ce94-48da-8292-c03c1c08b2ba,2834.73,Tara Shah
POLICY-0aed694a-3557-40db-b128-697b264927ad,5801.12,Jessica Adams
POLICY-0af27f41-0840-406c-9069-0273ade96b71,13955.42,Dorothy Henderson
POLICY-0af544d1-c94d-4cca-92f2-0d4b99bc6fb1,5030.59,Jennifer Travis
POLICY-0afa6260-28d5-4594-ac48-d94f2c8bf0e8,8534.04,John Sanders
POLICY-0b042e65-4c3d-4a18-a00f-47eb41aec1c5,12470.57,Steven Huang
POLICY-0b04d419-092e-40d2-bf4c-64affeec2965,11026.52,Michael Johnson
POLICY-0b07fbec-c1e2-4707-8875-11badcab64d8,6546.59,Joshua Gonzalez
POLICY-0b0c4806-f851-4493-8d99-5c97a88c2a17,10348.99,Holly Ward
POLICY-0b0e5053-3acd-40b5-9f9e-cc3944fb85f0,10865.62,Yvonne Luna
POLICY-0b1b2265-2abf-4e8a-a153-407e33e12bd2,2647.52,Susan Reed
POLICY-0b1d5ebe-682c-449f-8479-66cf7005dcbc,13698.42,Brian Wilson
POLICY-0b20b639-b784-4c13-9122-64c571d914dc,18497.21,Barbara Casey
POLICY-0b24e124-0e87-4e64-bfa0-c179b044fc31,6410.65,Ellen Morales
POLICY-0b2b1ce3-8d20-4ef7-9c46-3edc12bd5449,9529.82,Alexander Cox
POLICY-0b2d3f65-0e8b-4f78-93d3-bbaf3d6bee80,19886.54,Emily Flores
POLICY-0b2fd255-96d8-45b4-999e-c802e468eabf,3986.8,Michael Johnson
POLICY-0b320625-f9f0-4fda-a611-ca6df2c5615e,5954.6,Anna Jones
POLICY-0b471670-71e1-4e29-8e04-799106506007,5822.36,Angela Lopez
POLICY-0b485cb9-6305-46bd-9c78-931f57163b1e,3073.24,Stanley Donovan
POLICY-0b530fc2-5167-4f7e-a65b-022d2525c54f,8286.45,Joseph Allen
POLICY-0b55ef22-ab7e-4cd4-ba2b-30a70e1e6e0d,5555.9,Scott Navarro
POLICY-0b577acd-ce1f-405b-8212-95444f040741,5298.09,Alexander Hill
POLICY-0b5fdd35-5fc8-472d-8cd1-51ff1d76b908,1363.04,Natalie Santos
POLICY-0b61b22e-f3d3-4de7-8b41-6dd5ea460a57,7813.8,Alan Huffman
POLICY-0b62617a-5615-46e2-835e-187009274499,11254.64,John Wright
POLICY-0b62f701-88a2-4a58-87fb-c1a41fe08c32,5323.09,Sherry Manning
POLICY-0b6b7a50-2eec-4811-a51c-24b13497f3ec,2508.11,Lori Harrison
POLICY-0b7f6ea8-abe7-465f-ac9e-e18b8e11afce,1444.15,Joshua Suarez
POLICY-0b80c2b1-479b-499f-aead-e9533db113b3,3148.47,Vanessa Ray
POLICY-0b860752-adab-4feb-8a18-b45579a38281,4343.49,Michelle Bowers
POLICY-0b86acda-5ab5-4b92-8243-4faaa159bc7b,16845.49,Jessica Robinson
POLICY-0b89da35-990d-471a-9bec-7c87951be25e,6323.91,Christopher Thomas
POLICY-0b8f9eb6-3f72-4eb4-91a8-1b7f2806805d,11571.37,Paul Kim
POLICY-0b91f90f-80a0-46f6-8c72-c400a95687ba,3304.05,Sherry Manning
POLICY-0b93c05b-6565-4918-9300-fc5134b67aa0,6100.13,Holly Walker
POLICY-0b99c98f-20b5-404a-a8f9-1f1c128941aa,3600.86,Amy Vasquez
POLICY-0ba8216f-8fed-41a2-aca0-90bd253a8e18,12999.01,Dr. Antonio Turner MD
POLICY-0baaaa75-7518-4580-a786-a0a38a69917a,5433.52,Justin Ballard
POLICY-0bb9663e-26f8-449b-96ab-c50cc6b4f72e,15320.07,Brian Adams
POLICY-0bb9eb0b-0b6f-45e9-b272-1f684fa351bc,11801.36,Todd Mack
POLICY-0bbfd36a-3f57-4bcb-94a3-871c88e5b594,6394.66,Anna Jones
POLICY-0bc917e9-9f34-4b75-850a-f534cf5bf880,1705.47,Michael Henry
POLICY-0bc9685e-6f65-4978-b1a6-cb8c2278c470,6580.35,Erin Ramos
POLICY-0bce7b89-b939-4591-aa1c-df7a04728559,4675.97,Jordan Horn
POLICY-0bd3d423-b624-4b06-a4b0-299d4adcd5c8,13467.7,Mr. Benjamin Wade
POLICY-0bd52fae-dce3-49f5-a09b-009f225c60b8,1527.52,Douglas Stone
POLICY-0bd64153-027d-484b-b936-cac2a5258f8d,7481.25,Jerry Farley
POLICY-0bd744d1-c881-477e-8c02-c283add3b54e,1939.32,Brenda Clark
POLICY-0beb5c44-fc04-4c48-b4bf-8e7d07b4e920,8103.93,Aaron Johnson
POLICY-0becbeae-7931-4b79-b30d-258db1add967,5114.77,Kimberly Leonard
POLICY-0bfc55ea-4ae6-4203-b601-f80f36a5845a,4213.77,Joseph Jones
POLICY-0c032c38-66d0-42f9-9b1a-5bc7f70215d5,8810.93,Todd Mack
POLICY-0c04a70f-71c8-4a9a-91d4-6b3e519d0735,17394.46,Christopher Thomas
POLICY-0c11134d-ef59-4241-9304-11852f9804c9,3085.73,Erin Sanchez
POLICY-0c14cbcf-8ecd-4b0b-866a-36264321d24f,1629.17,Kimberly Leonard
POLICY-0c199fb2-3417-4eaa-ba5a-b73355a11bc3,531.18,Laura Wheeler
POLICY-0c19def3-6279-4603-96b3-b334c6c8f118,3534.39,Thomas Pham
POLICY-0c19e17a-8f68-4058-bc85-0d8de71c0b45,4341.6,Nicolas Robertson
POLICY-0c1d3f64-9400-4cc5-8b5e-e4ee7fdc73d5,14095.48,Matthew Clark
POLICY-0c1e5dda-8770-4ee7-b1ec-f801c9b4121a,3700.87,Mr. Jonathan Murphy
POLICY-0c295330-7fb1-4a68-9603-ef567e6064ce,11014.64,Kathleen Griffith
POLICY-0c37cb2f-233b-45f8-bd90-5a08b350c8ae,2207.22,Ethan Walker
POLICY-0c4a5833-4977-4b75-b47b-5c6ad0fdd986,2469.76,Cindy Roberts MD
POLICY-0c4b31ba-53e4-4c78-b9aa-706d148eb91a,1454.73,Natalie Santos
POLICY-0c4c011b-d7a9-47e3-8815-c58813061f3e,2579.37,Ricky Sherman
POLICY-0c4ec796-f1d9-4de4-a12c-563900bc7b4a,2334.2,Joseph Jones
POLICY-0c519bd9-6529-472f-afd2-857e45b21284,5237.45,Yvonne Luna
POLICY-0c56e492-88f2-4d31-89a9-1d117c7ee026,5957.31,Robert Fernandez
POLICY-0c587630-05ee-47b3-8950-dbfb033889e6,5432.58,William Jordan
POLICY-0c616ff9-8463-4c8f-8c5c-6e894153c66e,4343.48,Michelle Garcia
POLICY-0c630412-c18f-4331-b423-faee92ce1e9a,3429.64,Ellen Morales
POLICY-0c6319b4-2460-40d3-b88b-5cdb98230646,4516.02,Jose Brooks
POLICY-0c673e86-8002-4d4e-97e7-304cf58bf3ff,7871.29,David Mitchell
POLICY-0c68cc8e-ae15-4f9d-beed-99ce431f89d9,6836.67,Chad Silva
POLICY-0c6c017f-daa1-4909-a34e-9565f151a845,4476.31,Larry Arroyo
POLICY-0c70acdc-88c8-4296-a481-4cf1743e5b36,4437.12,Ryan Hanna
POLICY-0c73471d-dbd8-4951-97b6-4ed4546543c2,2571.69,Brenda Clark
POLICY-0c79c9f5-a3e0-4fbf-9907-dfb63824d1e0,3971.08,Raymond Wolf
POLICY-0c7f5cd1-1526-49ce-9e5c-3f3c5029a8b6,2485.5,Adam Henry
POLICY-0c80f8dd-de2b-412a-a5bd-c055e0d4992c,3959.41,April Mullins
POLICY-0c89fad6-0b3e-4610-b20a-280617b0d518,2763.2,Ethan Walker
POLICY-0c8aa3c1-0012-4063-a130-c9f0d136da78,16643.82,Robert Williams
POLICY-0c8ac822-c3b8-4206-862b-8ee9eb6b047a,1030.61,Joshua Nelson
POLICY-0c91a907-263f-462f-b572-197cd3e6f3a3,512.82,Andrea Bridges
POLICY-0c91ca35-22bc-49b8-9795-f0682b10a99b,5054.37,Victoria Long
POLICY-0c95d203-da7f-4642-b133-54ffe4eaef44,5415.67,Justin Ballard
POLICY-0c9c0a79-3d2e-4375-82c6-79a5eb5b0f6d,4841.64,Holly Ward
POLICY-0c9dbac8-756c-4bfa-97e0-8e0f6916fe64,1864.57,Sherry Manning
POLICY-0ca3806e-8041-4499-9ed6-53db573e9af1,19859.74,Cheryl Peterson
POLICY-0ca6168b-92cc-4423-8357-8e31f233b69a,2823.2,Gabriel Hancock
POLICY-0cb1efec-cc3b-4282-9432-acbe4d4e90a0,6254.14,Elizabeth Gonzalez
POLICY-0cc40799-029c-4315-b83b-024f3b0b9ff5,4686.83,Dr. Antonio Turner MD
POLICY-0ccbbb1d-0843-4583-816b-5fe4d35e25b0,7310.53,Susan Reed
POLICY-0ccbf643-e8ff-4d9f-b695-885103d9b992,11995.72,Anna Jones
POLICY-0ccd3213-6772-4692-a8d0-b02aa9c541a0,5093.56,Angela Edwards
POLICY-0cd68610-52be-44cd-b0b0-6cb436f31ade,19249.14,Jeffrey Russell
POLICY-0cdd3927-905f-4a26-851f-9d99cc6762fd,19174.87,Rachel Clark
